,lat,lng,name,vicinity,placeid
178,38.90406969999999,-77.0369039,"Frances Patch, CNM","1108 16th Street Northwest, Washington",ChIJY-TvA7-3t4kRO_EJ_vEyC5Q
179,38.90406969999999,-77.0369039,"Judith Newman, CNM","1108 16th Street Northwest, Washington",ChIJY-TvA7-3t4kRTBkIBeQ0A-s
180,38.9016733,-77.0380988,Sher Lindsay A MD,"1627 I Street Northwest #700, Washington",ChIJ_6Gxpr63t4kRcITcPqNjSSs
181,38.9016733,-77.0380988,Snyder John E MD,"1627 I Street Northwest #800, Washington",ChIJ_6Gxpr63t4kRmhhKPt9fDz0
182,38.901054,-77.040132,"Herman Daniels, MD, LLC","1712 I Street Northwest #1004, Washington",ChIJRXwq5Lu3t4kRvvj73QcrfFA
183,38.9033529,-77.0387987,Lieberman & Mark,"1050 17th Street Northwest, Washington",ChIJH8F59b23t4kRnH3YWSHo9zU
184,38.9010212,-77.03792299999999,Farragut Medical & Travel Care: Spitzman Shana H,"815 Connecticut Avenue Northwest, Washington",ChIJ1RBfGry3t4kRZBEvQyaEXR8
185,38.9010212,-77.03792299999999,Farragut Medical & Travel Care: Mazella Samuel F MD,"815 Connecticut Avenue Northwest, Washington",ChIJ1RBfGry3t4kR5oobJNEWJz0
186,38.9031485,-77.0413794,"Dr. Louis E. Levitt, MD","1015 18th Street Northwest Suite 300, Washington",ChIJzWcHQ7i3t4kRjpR_PMQtDqw
187,38.9031485,-77.0413794,Danziger Marc MD,"1015 18th Street Northwest, Washington",ChIJzWcHQ7i3t4kRj6QSIHjJi4Q
188,38.9029226,-77.0378532,Goranson Leslie G MD,"1629 K Street Northwest #701, Washington",ChIJvbhTwL63t4kRkClhD9YGNAE
189,38.9029171,-77.037824,Garro Tony MD,"1629 K Street Northwest #701, Washington",ChIJvbhTwL63t4kRSlzEuz0zbtY
190,38.90289,-77.037644,"Dr. Alexa Andewelt, MD","1627 K Street Northwest Suite 500, Washington",ChIJvbhTwL63t4kRO0-LlbPDCw8
191,38.90286919999999,-77.037826,"Stephon Patterson, LPC","1629 K Street Northwest #300, Washington",ChIJvbhTwL63t4kR82fuixcycQE
192,38.90286919999999,-77.037826,"Mercedes E. Ebanks, PHD","1629 K Street Northwest #300, Washington",ChIJvbhTwL63t4kR7brsFpSVbP0
193,38.9028976,-77.0412894,"Dr. Saylee Tulpule, DPM","1775 K Street Northwest Suite 580, Washington",ChIJIezX57u3t4kRbcPHC7j3vN0
194,38.9018897,-77.0399257,McDonald J MD,"910 17th Street Northwest, Washington",ChIJPTvIULm3t4kRn6YxFs21_G8
195,38.9029656,-77.0457479,"Dr. Sandra I. Read, MD","2021 K Street Northwest #508, Washington",ChIJ1fVvRbe3t4kRfHw5qNIUcUE
196,38.902933,-77.045748,"Andrew B. Wolff, MD","2021 K Street Northwest #516, Washington",ChIJUTLOgkm0t4kRoF5iiUNePfY
197,38.9029756,-77.04551459999999,"Jeffrey B Sherman, MD","2021 K Street Northwest, Washington",ChIJ1fVvRbe3t4kR8ntCB_hQWj0
198,38.9017001,-77.0484858,"Dr. Mark F. Gourley, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR-WKV7WhLSJI
199,38.9011918,-77.0485109,"Letitia Carlson, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR_t7pdE4FxRk
200,38.9016541,-77.04854050000002,George Washington University Med Center: Schroth W Scott MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR97We7lW0bNc
201,38.9017001,-77.0484858,Medical Faculty Associates: May Larissa S MD,"2150 Pennsylvania Avenue Northwest # 2B, Washington",ChIJgxlFJLG3t4kRRSd9z9yNAc0
202,38.9017001,-77.0484858,George Washington University Med Center: Aragon-Ching Jeanny B MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR9kFBIsrWP0o
203,38.89711689999999,-77.04715449999999,Barnes Jr Reginald D MD,"2112 F Street Northwest, Washington",ChIJyRge1q-3t4kRagaoOAs-t6s
204,38.9017001,-77.0484858,George Washington University Med Center: Simon Gary MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRsbP5GlbgMuQ
205,38.9017001,-77.0484858,"Dr. Vincent J. Obias, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRtYC9Fs14ks0
206,38.9017001,-77.0484858,Medical Faculty Associates Inc: Smith Patricia A MD,"2150 Pennsylvania Avenue Northwest # 8T, Washington",ChIJgxlFJLG3t4kRiCZCSa_qhUk
207,38.9016541,-77.04854050000002,"Dr. Julia B. Frank, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRXvaXebr5Jcs
208,38.9017001,-77.0484858,George Washington University Med Center: Lewis Jannet F MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRMCP8Z-BsVoA
209,38.901654,-77.048541,"Dr. Ted L. Rothstein, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRu1Bf5G0cH8Q
210,38.9068903,-77.043472,Capital Podiatry Associates,"1234 19th Street Northwest, Washington",ChIJK5vwSLi3t4kRRF7ZKVJy4RQ
211,38.9010559,-77.050792,"Dr. Anthony C. Venbrux, MD","900 23rd Street Northwest, Washington",ChIJO3_02LO3t4kRsCXxG9ZOMtg
212,38.9010852,-77.05087069999999,"Dr. Shawn N. Sarin, MD","900 23rd Street Northwest, Washington",ChIJO3_02LO3t4kRtVGGPloYmLc
213,38.9013368,-77.0507854,"Dr. May L. Chin, MD","900 23rd Street Northwest, Washington",ChIJO3_02LO3t4kRojS49WQqxC8
214,38.90295,-77.0457347,"Dr. Barbara H. Osborn, MD","2021 K Street Northwest, Washington",ChIJ1fVvRbe3t4kRorMoTrhS6jc
215,38.9017001,-77.0484858,George Washington University Med Center: Parenti David MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR1z1fevLOVlw
216,38.901337,-77.0485111,Lin Paul P MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR_y48tHRox94
217,38.9017001,-77.0484858,George Washington University Med Center: Rickles Frederick R MD,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kR-wo18eqWq2k
218,38.901654,-77.048541,The GW Medical Faculty Associates: Primary Care,"2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRiPGepaELq08
219,38.897156,-77.047195,Washington Surgical Clinic,"2112 F Street Northwest #400, Washington",ChIJyRge1q-3t4kRq3rdfQf4-cM
220,38.9050499,-77.0429506,"Dr. Nada Roche, MD","1145 19th Street Northwest #700, Washington",ChIJK5vwSLi3t4kRGBSUjsXS-3c
221,38.9013042,-77.0475158,Joshi Dinesh Kuma MD,"2100 Pennsylvania Avenue Northwest, Washington",ChIJ58pY2bC3t4kRDDdcz0bfL0I
222,38.8971169,-77.0471544,Braun III Martin MD,"2112 F Street Northwest #701, Washington",ChIJyRge1q-3t4kRQAiTnX8uH2c
223,38.9017001,-77.0484858,"Marie L Borum, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRLF2Pg-h_MfY
224,38.9017001,-77.0484858,"Dr. William B. Weglicki, MD","2150 Pennsylvania Avenue Northwest, Washington",ChIJgxlFJLG3t4kRgsZ9CNob9t0
225,38.9016541,-77.04854050000002,"Dr. Richard A. Nicklas, MD","2150 Pennsylvania Avenue Northwest #2120, Washington",ChIJgxlFJLG3t4kRxIpPyNPstIk
226,38.90295,-77.0457347,"Dr. Glenn H. Fuchs, MD","2021 K Street Northwest # 508, Washington",ChIJ1fVvRbe3t4kRY1GIZqD4kzo
227,38.90474100000001,-77.04634089999999,"James H. Frank, MD","1133 21st Street Northwest, Washington",ChIJK5vwSLi3t4kRUTK_bgWtkwk
228,38.9113791,-77.07539489999999,"Dr. Anne Elizabeth O'Donnell, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRTREi46P5NRU
229,38.91054869999999,-77.07529029999999,"Dr. Amy Lynn Burke, MD","6, 3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRA_50Sxgeog8
230,38.9105479,-77.0743894,"Dr. Nazaneen N. Grant, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRcyuMkP_Osh4
231,38.9105479,-77.0743894,"Dr. Gaurav Bandi, MD","3800 Reservoir Road North West, Washington, DC 20007, Washington",ChIJdYdXbD-2t4kRQ_OR2bGxrDc
232,38.9105479,-77.0743894,Pluta Agnieszka Z MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRMv3MZfJ-yX4
233,38.9105479,-77.0743894,"Dr. Brian T. Collins, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRHvenDZkyc2I
234,38.9105584,-77.0751988,"Dr. Carlos A. Mora, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRuhQ4bhrvzp4
235,38.9105479,-77.0743894,Georgetown University Ob/Gyn: Gorman Carolyn M MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR8Y7KBlNP2go
236,38.9105479,-77.0743894,"Dr. Jessica D. Rosen, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRPHBqznQHb7U
237,38.9105479,-77.0743894,"Dr. Bruce K. Lloyd, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR_0ZQsV7NJS0
238,38.9105479,-77.0743894,"Dr. Nicole N. Davarpanah, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRCxhWhMKmv6I
239,38.9114532,-77.07527470000001,Hicks Daniel W MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR-svkt6npEqg
240,38.9118447,-77.0756487,MedStar Georgetown University Hospital - Sally Joo Bailey,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRs2giwNxUqEk
241,38.9118447,-77.0756487,Regan James B MD,"3800 Reservoir Road Northwest # 7, Washington",ChIJdYdXbD-2t4kRjt2e5zJacg4
242,38.9118079,-77.07568069999999,Georgetown University Hospital Center: Benjamin Stanley B MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRE-k7cFp9zLY
243,38.9118447,-77.0756487,Gonin Joyce M MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRu_ev-hiWQlY
244,38.9120467,-77.07530729999999,"Dr. Catherine Amy Okuliar, MD","Pasquerilla Healthcare Center, 3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kR0Fl5lTBG6cc
245,38.9118447,-77.0756487,"Dr. Joseph G. Verbalis, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRTY3hrl8e6v4
246,38.9119235,-77.07555599999999,"Dr. Sandra D. Allison, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRm9NzrePFSk8
247,38.9118447,-77.0756487,Georgetown University Ob/Gyn: Amini Dennis MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRx2xEUfYr8yk
248,38.9118447,-77.0756487,Hogan Kevin P MD,"3800 Reservoir Road Northwest # 7, Washington",ChIJdYdXbD-2t4kRZ_hu5B3dimg
249,38.9118447,-77.0756487,"Dr. Craig Martin Kessler, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRd2wTSxcAo34
250,38.9118447,-77.0756487,Department of Radiology,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRaOlqX8XYMRM
251,38.9118447,-77.0756487,Georgetown University Hospital: Mott Stephen MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRz0rlEXzG-IM
252,38.9118448,-77.0756486,"Lorenzo De Marchi, M.D.","CCC Building, 3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRjFFNRLr_Y7o
253,38.9114532,-77.07527470000001,"Dr. Joseph M. Choi, MD","3800 Reservoir Road Northwest, Washington",ChIJq6qqqj62t4kRpa3c0c5QmSw
254,38.910564,-77.07433999999999,Brent B Wiesel,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRcKCeErVBAIE
255,38.9105479,-77.0743894,Georgetown University Hospital: Francis John E MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRutSvg6j3D4I
256,38.9114532,-77.07527470000001,Santos Cesar C MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRzek51Exq3mo
257,38.9116563,-77.0756258,"Emil Cohen, MD","CCC Building, 3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRrKuhK7ySRlY
258,38.9105479,-77.0743894,Wilson Deborah Y MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRmX73L9MyFOs
259,38.9105479,-77.0743894,"Dr. Chika N. Madu, MD","3800 Reservoir Rd NW, Washington",ChIJdYdXbD-2t4kRgcCPesxeLtA
260,38.9112429,-77.0753574,"Dr. Stacey K. Cohn, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRV7Pdv0PIwXs
261,38.9105479,-77.0743894,"Dr. Jennifer L. Beach, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRJOweWo_wzcA
262,38.9114532,-77.07527470000001,Cocilovo Costanza MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRUMiTeMz5eUI
263,38.9105479,-77.0743894,Georgetown University Hospital Center: Bull-Henry Kathy P MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRWAJDs-gEbYM
264,38.9116772,-77.0755135,"Dr. Alejandro Magadan, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRe0AR4k2zEU8
265,38.9114532,-77.0752748,Shin Young K MD,"3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRhinXA2k2DBI
266,38.9105479,-77.0743894,"Dr. Eileen S. Moore, MD","3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRkEO4YKzn8OE
267,38.9116563,-77.0756258,"Russell T. Wall, M.D.","CCC Building, 3800 Reservoir Road Northwest, Washington",ChIJdYdXbD-2t4kRVLqHpeDaIR8
268,38.9393676,-77.0600024,Garrett Barbara G,"3801 Connecticut Avenue Northwest, Washington",ChIJd3YTetLJt4kRbFizDeQ40gI
269,38.9394629,-77.0601324,Martin A. Ceaser M.D,"3801 Connecticut Avenue Northwest, Washington",ChIJd3YTetLJt4kRNclTYKIe-oc
270,38.943475,-77.062653,"Kristen M. Caminiti, MSW","4201 Connecticut Avenue Northwest # 300, Washington",ChIJsQmim87Jt4kR2OYCgdXzr2U
271,38.92987,-77.0556,Anxiety & Depression Treatment: Larry Drell MD,"3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRHR0TpuvAV8U
272,38.943475,-77.062653,Berman Lanny MD,"4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kRUJDweBHeoh0
273,38.9434784,-77.06263729999999,Metz Grace C,"4201 Connecticut Avenue Northwest #300, Washington",ChIJsQmim87Jt4kRuSjVgWhKVkk
274,38.9298905,-77.0555627,Hamerling Lynn A,"3000 Connecticut Avenue Northwest # 136, Washington",ChIJmUtKuirIt4kR8HHbEE85roo
275,38.9298805,-77.0555694,Anxiety And Depression Therapy Center,"3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kR_fmeloxmjas
276,38.943475,-77.062653,Gennarelli Teri F,"4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kRvpIU1EROE0Q
277,38.929891,-77.05556299999999,"Dr. Jessica Brown, MD","3000 Connecticut Avenue Northwest # 238, Washington",ChIJmUtKuirIt4kRPfVrupEzxP4
278,38.9298905,-77.0555627,Sherman Jennifer,"3000 Connecticut Avenue Northwest # 237C, Washington",ChIJmUtKuirIt4kR6dSLA6X4TUg
279,38.92986999999999,-77.0555995,Sullivan Ginger M,"3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kR6U3ke6SF1ts
280,38.9298805,-77.0555694,"Beth A. Parker, LICSW","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRiXZVj-XnGvQ
281,38.9298805,-77.0555694,"Vaune E. Ainsworth, PHD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRbMPDAmBZ2HY
282,38.9298805,-77.0555694,"Dr. Norman L. Wilson Jr, MD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kR3VV5sLJSuxY
283,38.9298905,-77.0555627,Margo London Msw,"3000 Connecticut Avenue Northwest # 237D, Washington",ChIJmUtKuirIt4kR9zhLzgpLV9g
284,38.929891,-77.05556299999999,"Miriam Beadle, PHD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRFYAe4mmO-ZE
285,38.9298805,-77.0555694,"Rebecca G. Reynolds, FNP","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRV35xoh2Otmk
286,38.9298905,-77.0555627,Deluise Candida Licsw,"3000 Connecticut Avenue Northwest # 306, Washington",ChIJmUtKuirIt4kR4z980uoMFN8
287,38.9298805,-77.0555694,"Rebecca E. Carroll, PHD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRVMpWfwrgX6o
288,38.92986999999999,-77.0555995,Cochran Thomas L MD,"3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRKRjE2n1omCk
289,38.9298805,-77.0555694,"Dr. Herbert Cohen, MD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRdVWeSplBxAc
290,38.92986999999999,-77.0555995,Atkeson Paula,"3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRmODz2OCnq0A
291,38.9298805,-77.0555694,"Constance C. Hendrickson, PHD","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kR0BhORepse08
292,38.9298805,-77.0555694,"Lyla Hill, LICSW","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRNZj8onrd-MA
293,38.9298805,-77.0555694,"Leigh M. Simpson, LCSW",Washington,ChIJmUtKuirIt4kR4vj43C52wuo
294,38.9298805,-77.0555694,"Erin J. Bagshaw, NP","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRSj7o-R-5wMk
295,38.9393676,-77.0600024,Ryan Judith S MD,"3801 Connecticut Avenue Northwest, Washington",ChIJd3YTetLJt4kRqqrnH-vyUoE
296,38.9393534,-77.0600891,"Jeanne Mitchler-Fiks, MSW","3801 Connecticut Avenue Northwest, Washington",ChIJd3YTetLJt4kRyX0MxeK1Ocw
297,38.9436531,-77.0637318,"David L. Smith, MS","4200 Connecticut Avenue North West, Washington, DC 20008, Washington",ChIJf0YO7M7Jt4kREEYJ0Ujdozg
298,38.93939100000001,-77.0599809,Smothers Kenneth R MD,"3801 Connecticut Avenue Northwest, Washington",ChIJd3YTetLJt4kRe6j7Mys3fyY
299,38.9379082,-77.05865,"Randolph Kim, DDS","4200 Wisconsin Avenue Suite 530, Washington",ChIJh1TErra3t4kRLDgI56lOBiM
300,38.93663689999999,-77.0596206,D C Immediate & Primary Care: Horan Michael J MD,"2902 Porter Street Northwest, Washington",ChIJqVa8qdPJt4kR8M3xI39cWcA
301,38.9298333,-77.0560416,"Stephen Mcdonnell, LICSW","3000 Connecticut Avenue Northwest, Washington",ChIJmUtKuirIt4kRvPfs03kvk1g
302,38.9434867,-77.0626075,"Christina Titus, LGSW","4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kRE4KvGrJ8XVs
303,38.9434867,-77.0626075,"Donna Tish, MPH","4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kR9wfzGH_nxfQ
304,38.9434867,-77.0626075,"Nancy L. Fogle, LGSW",Washington,ChIJsQmim87Jt4kR8YBr1wqqJZM
305,38.9434867,-77.0626075,"Adrienne G. Kraft, MSW","4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kRz7ghzvWtMOs
306,38.9434867,-77.0626075,"Dawn S. Durrah, LGPC","4201 Connecticut Avenue Northwest, Washington",ChIJsQmim87Jt4kRNCFybJQBhwc
307,38.93663689999999,-77.0596206,D C Immediate & Primary Care: Jean Danielle S MD,"2902 Porter Street Northwest, Washington",ChIJqVa8qdPJt4kRCRqNyXALjmQ
308,38.9128168,-77.0388605,"Erin P. Johannesen, M.A., M.D.","1700 17th Street Northwest, Washington",ChIJQ2YJ88O3t4kRn8A37kO2dys
309,38.9142784,-77.0456303,Alexander Psychotherapy Associates,"1801 Connecticut Avenue Northwest Suite 400, Washington",ChIJZ2vrd8e3t4kRTZz6k5UH4WE
310,38.91794700000001,-77.0477121,"Dr. Habib S. Mitri, DDS","2100 Connecticut Avenue Northwest, Washington",ChIJ7-r3K9C3t4kR4Mcyef7CEsA
311,38.92157830000001,-77.04398809999999,"Dr. Stephanie G. Downey, MD","1841 Columbia Road Northwest, Washington",ChIJrZGZE9q3t4kR-FrXR8bsr2c
312,38.9127599,-77.0437522,"Ashesh Patel, MD","1901 R Street Northwest, Washington",ChIJy2Hw5sW3t4kREcZv_uJWCaE
313,38.9128545,-77.0387018,Adult Children of Alcoholics,"1700 17th Street Northwest #201, Washington",ChIJQ2YJ88O3t4kROXHJgwsSXSY
314,38.91279929999999,-77.0315736,"Dr. Thomas W. Croghan, MD","1701 14th Street Northwest, Washington",ChIJl5G7uem3t4kRkgZYvDdC5i4
315,38.926036,-77.03781649999999,Belton E Devaughn MD,"1629 Columbia Road Northwest # 334, Washington",ChIJvzttat-3t4kRrDrj1dS0nv8
316,38.92082449999999,-77.0399765,"Mindy Greenside, CNM","2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRXoglcSPh2Ko
317,38.9248942,-77.0387818,Columbia Road Health Services,"1660 Columbia Road Northwest, Washington",ChIJX720Lt-3t4kRDYGkyWDd8jQ
318,38.92296899999999,-77.037795,Children's Health Center - Adams Morgan,"1630 Euclid Street Northwest 1st Floor, Washington",ChIJ4ygjv963t4kRHuSS2NjxQys
319,38.9128044,-77.0315908,Whitman-Walker Health: Henn Sarah MD,"1701 14th Street Northwest, Washington",ChIJl5G7uem3t4kRebmPRm1wNbQ
320,38.921008,-77.03981499999999,Cheryl Focht (MD),"2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRJjfFugX1z5w
321,38.9168031,-77.0353482,Xspectical Eye Care Center,"1516 U Street Northwest B, Washington",ChIJsQ3DM923t4kRKK-fj1olmt4
322,38.92082449999999,-77.0399765,"Dr. Gita Agarwal, MD","2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRx5Q9QD2ccWg
323,38.9124158,-77.04200829999999,"Dr. Barry L. Fisher, MD","1800 R Street Northwest, Washington",ChIJUW0208W3t4kReyKrBNjE0Kg
324,38.9124158,-77.04200829999999,Richard Restak MD,"1800 R Street Northwest, Washington",ChIJUW0208W3t4kRv8LaOHlJAd4
325,38.92590879999999,-77.0351913,Dr. Madeline Wilks,"2831 15th Street Northwest, Washington",ChIJmwcOkd-3t4kRKyKknosCMBk
326,38.9192027,-77.0403449,"Dr. Kate S. Sugarman, MD","2250 Champlain Street Northwest, Washington",ChIJ4zB5odu3t4kRriT_ZSCrf0A
327,38.91131910000001,-77.0408645,Caceres Health Group,"1759 Q Street Northwest, Washington",ChIJV8fBmca3t4kRxET5SqYPBPc
328,38.91936940000001,-77.0403814,"Dr. Tessa Thompson, DO","2250 Champlain Street Northwest, Washington",ChIJ4zB5odu3t4kReKzLh_j-xyQ
329,38.92100799999999,-77.0398149,Alison Quinn,"2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRFuR5fUbl6X8
330,38.9190308,-77.044168,"Dr. Kenneth T. Rogers, DO","1884 Columbia Road Northwest, Washington",ChIJ78_mltq3t4kRD5oMCKwxnPQ
331,38.91895999999999,-77.04400799999999,"Dr. Martin A. Funk, MD","1884 Columbia Road Northwest, Washington",ChIJVVVVVdy3t4kREj8mVCjzkYU
332,38.9258922,-77.0352621,Dr. Meredith Josephs,"2831 15th Street Northwest, Washington",ChIJmwcOkd-3t4kRjTbey3bqdn4
333,38.9259205,-77.03520139999999,La Clinica Del Pueblo Inc: Kolko Joshua H MD,"2831 15th Street Northwest, Washington",ChIJmwcOkd-3t4kRY7kJ-omNaZI
334,38.9128545,-77.0387018,Csontos Jennifer N,"1700 17th Street Northwest A, Washington",ChIJQ2YJ88O3t4kRdU-9J2gyiD0
335,38.921008,-77.03981499999999,Mary's Center For Maternal: Mazie Karen MD,"2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRdzLIQjvXQ6U
336,38.9209625,-77.0398021,"Dr kathryn Richardson, MD","2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRVYwA4l-Bf90
337,38.9128168,-77.0388605,"Theodros Dagnew, NP",Washington,ChIJQ2YJ88O3t4kR7VVXyd9GmzQ
338,38.9128168,-77.0388605,"Sandra J. Hoffman Haight, ED","1700 17th Street Northwest, Washington",ChIJQ2YJ88O3t4kRT7uAYW0vTpo
339,38.9225987,-77.0432903,"Dr. Chad Niemeyer, MD","1805 Columbia Road Northwest, Washington",ChIJ7cPDDnHAQIYRzOSWVShxC1E
340,38.916738,-77.02906500000002,"Dr. Estela M. Gonzalez, MD","1250 U Street Northwest, Washington",ChIJ1SLCFOa3t4kRkWKFYQ1_vYw
341,38.9210225,-77.0397601,"Dr. Sharmila Aryal, MD","2333 Ontario Road Northwest, Washington",ChIJf9Rg8tu3t4kRIdyOdkKhPmE
342,38.91670999999999,-77.02906,"Juana S. Sancho-Davila-Moreland, LICSW",Washington,ChIJ1SLCFOa3t4kRRlXI-SAWq3A
343,38.91131910000001,-77.0408645,"Joel C. Ang, MD PC","1759 Q Street Northwest, Washington",ChIJV8fBmca3t4kRiyJwZFfx2bY
344,38.9128011,-77.03163339999999,Aids Information Line: Murata Yoshihiko MD,"1701 14th Street Northwest, Washington",ChIJl5G7uem3t4kRw7DXwfrGdgU
345,38.9128011,-77.03163339999999,Rawls Courtney L,"1701 14th Street Northwest, Washington",ChIJl5G7uem3t4kRc5ZBeEd6mDE
346,38.9128011,-77.03163339999999,Aids Information Line: Sathasivam Kunthavi MD,"1701 14th Street Northwest, Washington",ChIJl5G7uem3t4kRNutXACIfj3Y
347,38.9148931,-77.03877059999999,"Dr. Mahin E Zandi, MD","1816 New Hampshire Avenue Northwest, Washington",ChIJRZGmZMO3t4kRa5nlwRBpqCA
